id;geography; Total_population; Total_Male; Total_Female;Total_age0to17;Male_age0to17;Female_age0to17;Total_age18to64;Male_age18to64;Female_age18to64;Total_age65plus;Male_age65plus;Female_age65plus;Total_age85plusr;Male_age85plusr;Female_age85plusr;pop_density;Total households;Total households!!Family households (families);Total households!!Family households (families)!!With own children of the householder under 18 years;Total households!!Family households (families)!!Married-couple family;Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years;"Total households!!Family households (families)!!Male householder, no wife present, family";HOUSEHOLDS BY TYPE!!;"Total households!!Family households (families)!!Female householder, no husband present, family";"Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years";Total households!!Nonfamily households;Total households!!Nonfamily households!!Householder living alone;Total households!!Nonfamily households!!Householder living alone!!65 years and over;Total households!!Households with one or more people under 18 years;Total households!!Households with one or more people 65 years and over;Total households!!Average household size;Total households!!Average family size;RELATIONSHIP!!Population in households;RELATIONSHIP!!Population in households!!Householder;RELATIONSHIP!!Population in households!!Spouse;RELATIONSHIP!!Population in households!!Child;RELATIONSHIP!!Population in households!!Other relatives;RELATIONSHIP!!Population in households!!Nonrelatives;RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner;MARITAL STATUS!!Males 15 years and over;MARITAL STATUS!!Males 15 years and over!!Never married;"MARITAL STATUS!!Males 15 years and over!!Now married, except separated";MARITAL STATUS!!Males 15 years and over!!Separated;MARITAL STATUS!!Males 15 years and over!!Widowed;MARITAL STATUS!!Males 15 years and over!!Divorced;MARITAL STATUS!!Females 15 years and over;MARITAL STATUS!!Females 15 years and over!!Never married;"MARITAL STATUS!!Females 15 years and over!!Now married, except separated";MARITAL STATUS!!Females 15 years and over!!Separated;MARITAL STATUS!!Females 15 years and over!!Widowed;MARITAL STATUS!!Females 15 years and over!!Divorced;SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school;"SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool";SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten;SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8);SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12);SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school;EDUCATIONAL ATTAINMENT!!Population 25 years and over;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade;"EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma";EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency);"EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree";EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher;VETERAN STATUS!!Civilian population 18 years and over;VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability;TOT_POP;TOT_MALE;TOT_FEMALE;WA_MALE;WA_FEMALE;BA_MALE;BA_FEMALE;IA_MALE;IA_FEMALE;AA_MALE;AA_FEMALE;NA_MALE;NA_FEMALE;TOM_MALE;TOM_FEMALE;WAC_MALE;WAC_FEMALE;BAC_MALE;BAC_FEMALE;IAC_MALE;IAC_FEMALE;AAC_MALE;AAC_FEMALE;NAC_MALE;NAC_FEMALE;NH_MALE;NH_FEMALE;NHWA_MALE;NHWA_FEMALE;NHBA_MALE;NHBA_FEMALE;NHIA_MALE;NHIA_FEMALE;NHAA_MALE;NHAA_FEMALE;NHNA_MALE;NHNA_FEMALE;NHTOM_MALE;NHTOM_FEMALE;NHWAC_MALE;NHWAC_FEMALE;NHBAC_MALE;NHBAC_FEMALE;NHIAC_MALE;NHIAC_FEMALE;NHAAC_MALE;NHAAC_FEMALE;NHNAC_MALE;NHNAC_FEMALE;H_MALE;H_FEMALE;HWA_MALE;HWA_FEMALE;HBA_MALE;HBA_FEMALE;HIA_MALE;HIA_FEMALE;HAA_MALE;HAA_FEMALE;HNA_MALE;HNA_FEMALE;HTOM_MALE;HTOM_FEMALE;HWAC_MALE;HWAC_FEMALE;HBAC_MALE;HBAC_FEMALE;HIAC_MALE;HIAC_FEMALE;HAAC_MALE;HAAC_FEMALE;HNAC_MALE;HNAC_FEMALE
48491;Williamson County;566719;279077;287642;145276;74255;71021;352455;174308;178147;68988;30514;38474;6550;2310;4240;"506,7510523";185345;135729;68712;108262;52041;7768;4420;19699;12251;49616;38331;13583;73422;43887;3.04;3.52;563227;185345;108539;189101;44414;35828;11362;216947;71209;120648;3333;3861;17896;229483;61479;117315;4461;14386;31842;149060;9419;9022;64776;35421;30422;376368;11597;14586;72429;79767;34990;106257;56742;350185;162999;420600;33593;564083;59186;145177;4133;351117;31236;67789;23817;566719;279077;287642;226385;234062;20256;20637;2501;2393;21317;22140;460;441;8158;7969;233991;241450;23589;23951;4630;4515;24768;25421;965;961;209767;216621;163210;169166;18378;18595;918;930;20740;21485;304;294;6217;6151;169001;174859;20948;21194;2273;2321;23598;24218;686;686;69310;71021;63175;64896;1878;2042;1583;1463;577;655;156;147;1941;1818;64990;66591;2641;2757;2357;2194;1170;1203;279;275
48493;Wilson County;50224;25175;25049;12048;6182;5866;30143;15126;15017;8033;3867;4166;924;371;553;"62,4882925";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50224;25175;25049;23953;23809;496;392;244;254;109;190;23;18;350;386;24279;24168;612;502;418;473;188;268;38;30;15138;14997;14306;14182;408;319;95;96;79;147;14;14;236;239;14525;14403;488;396;202;214;142;204;25;21;10037;10052;9647;9627;88;73;149;158;30;43;9;4;114;147;9754;9765;124;106;216;259;46;64;13;9
48495;Winkler County;7720;3961;3759;2283;1144;1139;4488;2390;2098;949;427;522;104;40;64;"9,176614857";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7720;3961;3759;3648;3477;150;108;73;85;33;37;2;1;55;51;3701;3519;175;138;94;105;44;46;3;3;1509;1515;1333;1358;91;66;17;23;23;32;2;1;43;35;1374;1386;114;87;30;34;32;40;3;3;2452;2244;2315;2119;59;42;56;62;10;5;0;0;12;16;2327;2133;61;51;64;71;12;6;0;0
48497;Wise County;68305;34159;34146;16919;8576;8343;41196;20727;20469;10190;4856;5334;876;337;539;"75,52573059";22864;17357;6852;13514;4583;1569;980;2274;1289;5507;5179;1772;8119;6020;2.95;3.42;67499;22864;13298;23158;5544;2635;1259;27295;7463;15581;308;942;3001;27175;6704;14178;644;2328;3321;17055;1119;710;7922;4184;3120;45401;2038;2968;15145;10693;3990;8432;2135;40395;10567;51463;4348;67532;12733;16842;527;40852;7791;9838;4415;68305;34159;34146;32341;32467;628;435;356;402;213;225;29;24;592;593;32905;33024;791;599;690;740;338;337;38;41;27249;27598;25853;26282;527;358;205;269;177;211;14;12;473;466;26305;26719;663;491;454;520;287;311;22;24;6910;6548;6488;6185;101;77;151;133;36;14;15;12;119;127;6600;6305;128;108;236;220;51;26;16;17
48499;Wood County;45129;22386;22743;8672;4429;4243;24315;12275;12040;12142;5682;6460;1202;433;769;"69,94084697";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45129;22386;22743;20322;20865;1335;1155;225;245;130;132;14;16;360;330;20655;21160;1497;1300;394;404;181;175;27;38;19950;20544;18147;18934;1263;1060;106;141;116;122;6;8;312;279;18439;19183;1407;1184;250;274;159;159;15;26;2436;2199;2175;1931;72;95;119;104;14;10;8;8;48;51;2216;1977;90;116;144;130;22;16;12;12
48501;Yoakum County;8591;4385;4206;2797;1423;1374;4777;2485;2292;1017;477;540;117;40;77;"10,74257588";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8591;4385;4206;4157;4004;67;60;84;64;23;23;3;0;51;55;4204;4052;89;90;109;85;30;33;4;1;1414;1430;1304;1320;40;38;22;13;18;20;1;0;29;39;1332;1354;54;60;33;25;23;29;1;1;2971;2776;2853;2684;27;22;62;51;5;3;2;0;22;16;2872;2698;35;30;76;60;7;4;3;0
48503;Young County;18045;8937;9108;4331;2218;2113;10043;5055;4988;3671;1664;2007;473;160;313;"19,73214167";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18045;8937;9108;8460;8634;157;127;118;113;74;83;4;8;124;143;8578;8764;213;196;169;175;100;104;8;12;7117;7484;6787;7163;135;90;44;54;56;68;2;7;93;102;6875;7256;178;141;80;93;78;85;4;11;1820;1624;1673;1471;22;37;74;59;18;15;2;1;31;41;1703;1508;35;55;89;82;22;19;4;1
48505;Zapata County;14190;7083;7107;4704;2506;2198;7643;3716;3927;1843;861;982;200;80;120;"14,21256341";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14190;7083;7107;6977;7001;37;22;32;36;14;24;1;0;22;24;6998;7024;43;31;45;46;17;29;2;1;379;388;338;337;19;10;7;13;12;16;0;0;3;12;340;349;20;13;8;17;13;20;1;1;6704;6719;6639;6664;18;12;25;23;2;8;1;0;19;12;6658;6675;23;18;37;29;4;9;1;0
48507;Zavala County;11983;6061;5922;3506;1773;1733;6765;3524;3241;1712;764;948;224;89;135;"9,236113928";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11983;6061;5922;5827;5719;82;76;73;65;20;11;10;9;49;42;5870;5759;111;96;90;87;29;13;12;9;364;370;297;304;35;36;10;10;8;7;1;4;13;9;308;312;45;40;13;16;9;7;2;4;5697;5552;5530;5415;47;40;63;55;12;4;9;5;36;33;5562;5447;66;56;77;71;20;6;10;5
49000;Utah;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49001;Beaver County;6580;3361;3219;2119;1092;1027;3513;1799;1714;948;470;478;78;44;34;"2,547523415";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6580;3361;3219;3146;3044;10;12;89;61;27;30;19;6;70;66;3212;3106;31;29;120;94;41;45;30;14;2951;2857;2823;2737;6;6;32;28;26;27;14;6;50;53;2870;2786;21;20;52;51;36;41;22;14;410;362;323;307;4;6;57;33;1;3;5;0;20;13;342;320;10;9;68;43;5;4;8;0
49003;Box Elder County;54950;27852;27098;17430;9066;8364;30411;15358;15053;7109;3428;3681;772;353;419;"9,563851906";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54950;27852;27098;26552;25833;197;107;332;300;194;311;58;50;519;497;27041;26295;307;199;561;522;384;512;93;87;25110;24616;24170;23612;139;75;180;187;162;287;46;40;413;415;24557;24001;228;159;342;342;335;472;72;71;2742;2482;2382;2221;58;32;152;113;32;24;12;10;106;82;2484;2294;79;40;219;180;49;40;21;16
49005;Cache County;127068;63667;63401;38511;19540;18971;76548;38443;38105;12009;5684;6325;1365;559;806;"109,0964499";39224;29646;15165;24735;12086;1731;595;3180;2484;9578;6661;2907;15881;8008;3.16;3.59;124101;39224;24573;45856;6285;8163;1697;47313;16811;26574;412;463;3053;47270;14769;26138;360;2171;3832;48365;2117;2466;16475;8907;18400;64896;1696;2110;12210;16295;5796;17510;9279;61090;26789;88387;3974;126245;9370;38569;694;76358;5619;11318;3057;127068;63667;63401;58805;59042;880;542;642;646;1694;1598;348;277;1298;1296;60017;60264;1170;815;1134;1121;2202;2127;547;482;56715;56558;52817;53078;720;388;322;336;1618;1518;246;201;992;1037;53744;54060;943;611;617;637;2051;1990;422;388;6952;6843;5988;5964;160;154;320;310;76;80;102;76;306;259;6273;6204;227;204;517;484;151;137;125;94
49007;Carbon County;20269;10065;10204;5227;2672;2555;11512;5737;5775;3530;1656;1874;387;145;242;"13,70282925";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20269;10065;10204;9523;9715;73;68;157;150;75;64;29;22;208;185;9709;9895;138;117;268;253;111;102;56;39;8695;8875;8300;8532;58;53;95;78;67;62;21;13;154;137;8436;8665;105;94;173;142;95;97;43;27;1370;1329;1223;1183;15;15;62;72;8;2;8;9;54;48;1273;1230;33;23;95;111;16;5;13;12
49009;Daggett County;980;556;424;217;128;89;512;273;239;251;155;96;35;28;7;"1,406053647";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980;556;424;530;406;0;0;9;8;3;2;0;1;14;7;544;411;5;1;16;8;6;7;0;4;528;412;510;396;0;0;4;6;1;2;0;1;13;7;523;401;4;1;11;6;4;7;0;4;28;12;20;10;0;0;5;2;2;0;0;0;1;0;21;10;1;0;5;2;2;0;0;0
49011;Davis County;351713;177609;174104;112970;58637;54333;203426;102690;100736;35317;16282;19035;3856;1589;2267;"1176,154368";104462;83092;43575;70230;36476;3062;1281;9800;5818;21370;17345;5302;47771;23748;3.34;3.79;348936;104462;70199;139981;21723;12571;4435;128153;38362;77214;1889;1857;8831;128891;32326;75730;1720;6339;12776;114014;6875;6003;50708;24989;25439;206649;3221;7647;47833;48499;19919;53929;25601;195781;79530;236723;16664;347850;29081;112740;2953;199816;14911;35294;11217;351713;177609;174104;163713;160647;2866;2109;1415;1257;3203;4167;1458;1363;4954;4561;168388;164973;4284;3352;2489;2281;5651;6450;2333;2139;159722;157068;148093;145620;2479;1765;774;717;2939;3949;1341;1237;4096;3780;151952;149209;3601;2769;1471;1384;5115;5973;2113;1922;17887;17036;15620;15027;387;344;641;540;264;218;117;126;858;781;16436;15764;683;583;1018;897;536;477;220;217
49013;Duchesne County;19964;10103;9861;6720;3401;3319;10836;5524;5312;2408;1178;1230;274;107;167;"6,170595334";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19964;10103;9861;9234;8993;67;34;458;472;42;58;41;27;261;277;9478;9250;118;96;631;642;79;108;72;52;9169;9138;8531;8431;44;19;313;374;31;49;37;23;213;242;8730;8657;86;71;456;522;60;92;62;45;934;723;703;562;23;15;145;98;11;9;4;4;48;35;748;593;32;25;175;120;19;16;10;7
49015;Emery County;10014;5110;4904;2878;1544;1334;5408;2728;2680;1728;838;890;181;70;111;"2,244145961";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10014;5110;4904;4938;4722;22;20;51;58;23;30;9;1;67;73;4996;4788;39;44;78;90;43;51;25;5;4774;4611;4639;4458;15;16;38;41;21;30;7;1;54;65;4685;4517;30;38;58;67;36;49;19;5;336;293;299;264;7;4;13;17;2;0;2;0;13;8;311;271;9;6;20;23;7;2;6;0
49017;Garfield County;5080;2645;2435;1183;633;550;2722;1419;1303;1175;593;582;128;47;81;"0,981614339";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5080;2645;2435;2472;2268;13;12;75;61;34;44;11;10;40;40;2507;2301;30;27;93;77;40;57;19;14;2474;2288;2334;2142;11;7;54;51;33;43;11;10;31;35;2361;2173;24;20;66;63;37;54;19;14;171;147;138;126;2;5;21;10;1;1;0;0;9;5;146;128;6;7;27;14;3;3;0;0
49019;Grand County;9764;4933;4831;2090;1069;1021;5857;2939;2918;1817;925;892;196;79;117;"2,658503072";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9764;4933;4831;4467;4392;54;33;250;227;62;68;6;6;94;105;4552;4488;91;59;293;273;78;101;18;18;4375;4325;4014;3970;41;21;187;184;59;67;6;5;68;78;4076;4041;64;39;218;219;72;89;17;16;558;506;453;422;13;12;63;43;3;1;0;1;26;27;476;447;27;20;75;54;6;12;1;2
49021;Iron County;52775;26363;26412;15317;7800;7517;30758;15269;15489;6700;3294;3406;587;253;334;"16,01019341";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52775;26363;26412;24637;24645;232;163;620;650;218;277;117;90;539;587;25135;25188;356;303;821;878;397;461;227;193;23979;24153;22592;22727;189;124;471;492;185;253;104;84;438;473;22999;23165;290;240;616;651;341;413;194;175;2384;2259;2045;1918;43;39;149;158;33;24;13;6;101;114;2136;2023;66;63;205;227;56;48;33;18
49023;Juab County;11555;5929;5626;3973;2124;1849;6185;3138;3047;1397;667;730;117;41;76;"3,40686738";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11555;5929;5626;5679;5417;39;26;79;69;26;22;13;12;93;80;5766;5493;68;46;127;110;40;31;24;26;5627;5335;5437;5181;26;15;59;47;22;18;11;11;72;63;5504;5240;47;32;96;78;32;27;21;21;302;291;242;236;13;11;20;22;4;4;2;1;21;17;262;253;21;14;31;32;8;4;3;5
49025;Kane County;7709;3894;3815;1809;929;880;4104;2066;2038;1796;899;897;130;50;80;"1,93210629";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7709;3894;3815;3679;3650;35;16;78;56;32;25;4;9;66;59;3742;3703;51;34;112;86;47;34;10;17;3687;3653;3494;3503;31;12;71;52;31;22;4;9;56;55;3548;3552;44;28;99;81;44;30;10;17;207;162;185;147;4;4;7;4;1;3;0;0;10;4;194;151;7;6;13;5;3;4;0;0
49027;Millard County;13006;6658;6348;3997;2062;1935;6777;3477;3300;2232;1119;1113;310;138;172;"1,969117879";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13006;6658;6348;6240;5977;57;21;143;129;88;97;16;11;114;113;6350;6081;85;56;204;182;112;121;25;23;5715;5575;5427;5317;35;6;75;64;82;87;13;10;83;91;5506;5400;53;32;117;107;104;109;21;20;943;773;813;660;22;15;68;65;6;10;3;1;31;22;844;681;32;24;87;75;8;12;4;3
49029;Morgan County;12045;6224;5821;4258;2276;1982;6405;3270;3135;1382;678;704;112;56;56;"19,7728507";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12045;6224;5821;6037;5681;29;26;26;20;55;21;10;7;67;66;6101;5744;55;52;54;45;66;34;16;12;6050;5625;5884;5511;27;20;21;17;53;16;10;7;55;54;5937;5562;50;41;43;38;62;26;14;12;174;196;153;170;2;6;5;3;2;5;0;0;12;12;164;182;5;11;11;7;4;8;2;0
49031;Piute County;1445;746;699;331;175;156;697;358;339;417;213;204;46;27;19;"1,905231014";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1445;746;699;716;678;2;3;9;6;3;3;1;1;15;8;729;686;14;7;11;9;5;4;2;1;694;643;670;628;1;3;6;1;3;3;1;1;13;7;681;635;11;6;8;4;5;4;2;1;52;56;46;50;1;0;3;5;0;0;0;0;2;1;48;51;3;1;3;5;0;0;0;0
49033;Rich County;2464;1268;1196;716;373;343;1305;662;643;443;233;210;63;35;28;"2,394914296";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2464;1268;1196;1233;1159;6;3;6;10;6;6;1;1;16;17;1248;1176;15;12;12;17;8;7;1;1;1174;1115;1144;1091;5;3;5;8;5;2;1;1;14;10;1157;1101;13;9;10;11;7;3;1;1;94;81;89;68;1;0;1;2;1;4;0;0;2;7;91;75;2;3;2;6;1;4;0;0
49035;Salt Lake County;1152633;578614;574019;312889;159743;153146;714587;362248;352339;125157;56623;68534;13656;5277;8379;"1553,274265";381831;265179;127032;208037;99125;19037;8233;38105;19674;116652;87124;28672;140361;87090;2.98;3.56;1139246;381831;208137;379810;91257;78211;22738;444934;161530;229775;6487;7925;39217;445926;136192;227013;7033;24322;51366;337790;21089;15800;141664;70205;89032;729468;23598;39297;165390;170685;68829;163937;97732;666573;261669;839523;39156;1145983;111235;312271;11482;710213;61274;123499;38479;1152633;578614;574019;504115;501229;13945;10847;7871;7893;25874;27510;10158;9996;16651;16544;519442;516635;18738;15524;12208;12393;32588;34182;13537;13102;469507;469277;406673;407720;11486;8587;3652;3922;24950;26625;9524;9331;13222;13092;418819;419890;15187;12202;6339;6669;30820;32435;12520;12117;109107;104742;97442;93509;2459;2260;4219;3971;924;885;634;665;3429;3452;100623;96745;3551;3322;5869;5724;1768;1747;1017;985
49037;San Juan County;15449;7726;7723;4719;2414;2305;8543;4293;4250;2187;1019;1168;260;101;159;"1,975631398";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15449;7726;7723;3687;3615;40;22;3763;3841;43;89;7;3;186;153;3856;3762;77;50;3881;3947;69;105;30;16;7254;7302;3395;3348;36;19;3603;3721;42;85;7;3;171;126;3549;3469;69;37;3713;3811;67;98;28;15;472;421;292;267;4;3;160;120;1;4;0;0;15;27;307;293;8;13;168;136;2;7;2;1
49039;Sanpete County;30623;16112;14511;7819;4030;3789;18531;9992;8539;4273;2090;2183;384;180;204;"19,26058773";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30623;16112;14511;14965;13771;262;97;355;163;114;148;128;85;288;247;15195;13993;334;167;468;262;205;213;204;127;14388;13253;13553;12650;204;83;209;98;97;136;108;79;217;207;13716;12834;261;137;270;178;182;194;181;119;1724;1258;1412;1121;58;14;146;65;17;12;20;6;71;40;1479;1159;73;30;198;84;23;19;23;8
49041;Sevier County;21539;10945;10594;6338;3291;3047;11736;5981;5755;3465;1673;1792;361;164;197;"11,27440411";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21539;10945;10594;10516;10144;81;35;145;183;30;50;26;19;147;163;10650;10296;124;87;206;248;66;87;46;39;10357;10010;10008;9665;75;27;98;120;25;46;24;19;127;133;10123;9788;113;63;146;173;58;81;44;38;588;584;508;479;6;8;47;63;5;4;2;0;20;30;527;508;11;24;60;75;8;6;2;1
49043;Summit County;41933;21461;20472;10253;5186;5067;26400;13547;12853;5280;2728;2552;312;133;179;"22,41711712";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41933;21461;20472;20374;19339;263;236;125;121;322;415;31;37;346;324;20698;19645;337;298;230;220;487;569;58;71;19032;18110;18161;17159;214;196;50;62;296;392;24;25;287;276;18429;17417;268;239;124;136;450;539;49;58;2429;2362;2213;2180;49;40;75;59;26;23;7;12;59;48;2269;2228;69;59;106;84;37;30;9;13
49045;Tooele County;69907;35389;34518;22807;11779;11028;40697;20544;20153;6403;3066;3337;616;232;384;"10,070231";20411;15962;8571;12371;6219;1862;1450;1729;902;4449;3364;1422;9342;4487;3.41;3.87;69547;20411;12638;28182;5004;3312;1263;25957;9044;13326;337;763;2487;25054;6621;13328;929;1312;2864;21748;911;1607;9504;6533;3193;40590;780;3257;13027;9207;4692;6389;3238;36553;9627;46951;4952;69547;6975;22826;820;40362;4086;6359;2069;69907;35389;34518;33255;32597;366;252;473;423;249;291;266;180;780;775;33984;33319;584;456;757;718;490;528;369;283;30830;30242;29151;28772;314;207;294;240;205;263;261;165;605;595;29711;29320;490;359;474;429;419;479;352;255;4559;4276;4104;3825;52;45;179;183;44;28;5;15;175;180;4273;3999;94;97;283;289;71;49;17;28
49047;Uintah County;35438;18011;17427;11754;6054;5700;19829;10104;9725;3855;1853;2002;426;181;245;"7,906061547";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35438;18011;17427;15914;15266;136;93;1371;1469;97;100;77;59;416;440;16306;15680;221;166;1589;1709;200;208;118;108;16334;16048;14603;14199;89;59;1168;1293;84;89;49;42;341;366;14921;14541;159;116;1328;1480;183;191;90;88;1677;1379;1311;1067;47;34;203;176;13;11;28;17;75;74;1385;1139;62;50;261;229;17;17;28;20
49049;Utah County;622213;314587;307626;207710;106965;100745;366453;185632;180821;48050;21990;26060;5176;2111;3065;"310,5440445";171117;140373;76473;120179;66552;6865;3285;13329;6636;30744;19893;7971;82673;32419;3.55;3.86;606623;171117;120227;243617;36979;34683;4184;224589;78906;131765;1565;2063;10290;222579;67243;129766;3147;9164;13259;244499;12215;10323;91997;46809;83155;309566;6282;10998;51871;77099;34019;88584;40713;292286;129297;413882;13923;618703;50719;206944;6777;364275;27413;47484;16529;622213;314587;307626;291970;285836;2813;2171;2657;2446;5238;6040;3136;2674;8773;8459;300221;293818;4580;3896;4594;4362;9109;9784;5807;5102;276551;271067;257653;252874;2160;1504;1400;1377;4976;5764;2950;2457;7412;7091;264626;259571;3607;2904;2696;2624;8471;9127;5396;4689;38036;36559;34317;32962;653;667;1257;1069;262;276;186;217;1361;1368;35595;34247;973;992;1898;1738;638;657;411;413
49051;Wasatch County;33240;16873;16367;10478;5394;5084;18940;9599;9341;3822;1880;1942;275;123;152;"28,24080881";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33240;16873;16367;16072;15663;166;103;140;119;161;171;53;24;281;287;16324;15933;235;172;257;238;259;265;83;51;14530;14122;13985;13614;103;71;55;39;134;156;44;22;209;220;14168;13820;157;124;124;117;221;238;72;47;2343;2245;2087;2049;63;32;85;80;27;15;9;2;72;67;2156;2113;78;48;133;121;38;27;11;4
