FIPStxt,State,County,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,RuralUrbanContinuumCode2003,UrbanInfluenceCode2003,Metro2013,Nonmetro2013,Micropolitan2013,Type_2015_Update,Type_2015_Farming_NO,Type_2015_Manufacturing_NO,Type_2015_Mining_NO,Type_2015_Government_NO,Type_2015_Recreation_NO,Low_Education_2015_update,Low_Employment_2015_update,Population_loss_2015_update,Retirement_Destination_2015_Update,Perpov_1980_0711,PersistentChildPoverty_1980_2011,Hipov,HiAmenity,HiCreativeClass2000,Gas_Change,Oil_Change,Oil_Gas_Change,Metro2003,NonmetroNotAdj2003,NonmetroAdj2003,Noncore2003,EconomicDependence2000,Nonmetro2003,Micropolitan2003,FarmDependent2003,ManufacturingDependent2000,LowEducation2000,RetirementDestination2000,PersistentPoverty2000,Noncore2013,Type_2015_Nonspecialized_NO,Metro_Adjacent2013,PersistentChildPoverty2004,RecreationDependent2000
51109,VA,Louisa,8,4,1,1,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0
51111,VA,Lunenburg,9,12,9,12,0,1,0,4,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,1,0,0,1,0,0,1,0
51113,VA,Madison,8,4,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,1,1,0,0
51115,VA,Mathews,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
51117,VA,Mecklenburg,7,9,7,11,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,0,0,1,1,1,0,1,1,0,1,0
51119,VA,Middlesex,8,4,8,4,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,1,0,1,0,1
51121,VA,Montgomery,3,2,3,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51125,VA,Nelson,3,2,3,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,1
51127,VA,New Kent,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
51131,VA,Northampton,8,4,9,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,6,1,0,0,0,1,0,1,1,1,1,1,0
51133,VA,Northumberland,9,12,9,12,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,1,0,1,0,1,0,0,0,0
51135,VA,Nottoway,6,4,6,4,0,1,0,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,1,0,1,1,0
51137,VA,Orange,6,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,1,1,1,0,0
51139,VA,Page,6,4,6,6,0,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,0,1,0,0
51141,VA,Patrick,8,7,8,7,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,0,1,0,0
51143,VA,Pittsylvania,4,5,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,1,1,0,0
51145,VA,Powhatan,1,1,1,1,1,0,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
51147,VA,Prince Edward,6,4,6,4,0,1,0,4,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,4,1,0,0,0,1,1,0,1,0,1,1,0
51149,VA,Prince George,1,1,1,1,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51153,VA,Prince William,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
51155,VA,Pulaski,3,2,3,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
51157,VA,Rappahannock,1,1,8,4,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1
51159,VA,Richmond,9,12,9,12,0,1,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,1,1,0,1,0,0,0,0
51161,VA,Roanoke,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
51163,VA,Rockbridge,6,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,1,1,0,0
51165,VA,Rockingham,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
51167,VA,Russell,7,9,6,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,1,1,6,1,0,0,0,1,0,0,1,1,0,0,0
51169,VA,Scott,2,2,3,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0
51171,VA,Shenandoah,6,4,6,6,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0
51173,VA,Smyth,7,11,6,6,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0
51175,VA,Southampton,6,4,6,4,0,1,0,4,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,1,0,1,1,0
51177,VA,Spotsylvania,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0
51179,VA,Stafford,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51181,VA,Surry,8,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,1,1,0,0
51183,VA,Sussex,1,1,1,1,1,0,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0
51185,VA,Tazewell,5,8,7,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0
51187,VA,Warren,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
51191,VA,Washington,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
51193,VA,Westmoreland,6,4,7,11,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,1,0,0,0,1,0,0,1,0,1,1,0
51195,VA,Wise,7,8,7,11,0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0
51197,VA,Wythe,6,6,6,6,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,0,0
51199,VA,York,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51510,VA,Alexandria,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51515,VA,Bedford,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0
51520,VA,Bristol,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
51530,VA,Buena Vista,6,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,1,0,0,0
51540,VA,Charlottesville,3,2,3,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51550,VA,Chesapeake,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
51570,VA,Colonial Heights,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
51580,VA,Covington,6,6,6,6,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0
51590,VA,Danville,4,5,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0
51595,VA,Emporia,6,4,6,4,0,1,0,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,0,0,0,0
51600,VA,Fairfax,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
51610,VA,Falls Church,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
51620,VA,Franklin,6,4,6,4,0,1,0,4,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,1,0,1,1,0
51630,VA,Fredericksburg,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0
51640,VA,Galax,7,9,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,1,0,0,0
51650,VA,Hampton,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51660,VA,Harrisonburg,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
51670,VA,Hopewell,1,1,1,1,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51678,VA,Lexington,6,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,1,0,0,0
51680,VA,Lynchburg,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
51683,VA,Manassas,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
51685,VA,Manassas Park,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
51690,VA,Martinsville,4,5,4,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,1,0,1,1,0,0,0,1,0,0,0
51700,VA,Newport News,1,1,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
51710,VA,Norfolk,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51720,VA,Norton,7,8,7,11,0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0
51730,VA,Petersburg,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,1,0,1,0
51735,VA,Poquoson,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51740,VA,Portsmouth,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51750,VA,Radford,3,2,3,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51760,VA,Richmond,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51770,VA,Roanoke,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
51775,VA,Salem,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
51790,VA,Staunton,3,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0
51800,VA,Suffolk,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
51810,VA,Virginia Beach,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
51820,VA,Waynesboro,3,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0
51830,VA,Williamsburg,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
51840,VA,Winchester,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
53001,WA,Adams,6,5,6,6,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0
53003,WA,Asotin,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0
53005,WA,Benton,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
53007,WA,Chelan,3,2,3,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
53009,WA,Clallam,5,8,5,8,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6,1,1,0,0,0,1,0,0,1,0,0,0
53011,WA,Clark,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0
53013,WA,Columbia,3,2,6,6,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0
53015,WA,Cowlitz,3,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
53017,WA,Douglas,3,2,3,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
53019,WA,Ferry,9,12,9,12,0,1,0,4,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0
53021,WA,Franklin,2,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
53023,WA,Garfield,8,7,8,7,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
53025,WA,Grant,5,8,4,5,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
53027,WA,Grays Harbor,4,5,4,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
53029,WA,Island,4,3,4,3,0,1,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,1,0,0
53031,WA,Jefferson,6,6,6,6,0,1,0,5,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,1,0,1,0,1
53033,WA,King,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
53035,WA,Kitsap,2,2,3,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
53037,WA,Kittitas,4,3,6,3,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,1,0,0
53039,WA,Klickitat,6,4,6,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,1,1,0,0
53041,WA,Lewis,4,3,4,5,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6,1,1,0,0,0,1,0,0,1,1,0,0
53043,WA,Lincoln,8,7,8,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,0,0
53045,WA,Mason,4,3,6,5,0,1,1,5,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6,1,1,0,0,0,1,0,0,0,1,0,1
53047,WA,Okanogan,6,6,6,6,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,0,1
53049,WA,Pacific,7,9,7,9,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,1,0,1,0,0,0,1
53051,WA,Pend Oreille,2,2,8,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,1,0,1,0,0,1,0,0,0
53053,WA,Pierce,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
53055,WA,San Juan,9,12,9,12,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,5,1,0,0,0,0,1,0,1,0,0,0,1
53057,WA,Skagit,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0
53059,WA,Skamania,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
53061,WA,Snohomish,1,1,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
53063,WA,Spokane,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
53065,WA,Stevens,2,2,6,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,1,0,1,0,0,1,0,0,0
53067,WA,Thurston,2,2,3,2,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
53069,WA,Wahkiakum,8,4,8,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,1,0,1,0,1,1,1,0,0
53071,WA,Walla Walla,3,2,4,5,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0
53073,WA,Whatcom,3,2,3,2,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
53075,WA,Whitman,4,5,4,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,1,0,0
53077,WA,Yakima,3,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0
54001,WV,Barbour,6,6,7,9,0,1,0,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,0,1,1,0
54003,WV,Berkeley,2,2,3,2,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
54005,WV,Boone,3,2,2,2,1,0,0,2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,2,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
54007,WV,Braxton,8,7,8,7,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,6,1,0,0,0,1,0,1,1,1,1,1,0
54009,WV,Brooke,3,2,3,2,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
54011,WV,Cabell,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
54013,WV,Calhoun,8,7,8,7,0,1,0,2,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,1,1,0,1,1,0
54015,WV,Clay,3,2,2,2,1,0,0,2,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0
54017,WV,Doddridge,9,8,9,8,0,1,1,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,2,0,1,0,0,6,1,1,0,0,1,0,0,0,0,0,1,0
54019,WV,Fayette,3,2,6,5,1,0,0,4,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,0,0,1,0
54021,WV,Gilmer,7,10,9,12,0,1,0,4,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,1,0,0,1,0
54023,WV,Grant,7,12,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,1,0,0,0
54025,WV,Greenbrier,6,6,7,11,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,1,0,1,0,1
54027,WV,Hampshire,3,2,3,2,1,0,0,5,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,1
54029,WV,Hancock,3,2,3,2,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
54031,WV,Hardy,6,6,8,7,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0
54033,WV,Harrison,5,8,5,8,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
54035,WV,Jackson,6,6,6,6,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0
54037,WV,Jefferson,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
54039,WV,Kanawha,3,2,2,2,1,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
54041,WV,Lewis,7,9,7,9,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0
