,AREA,TITLE,AVGEMP,TOTWAGE,ANNAVGSAL
24460,Warren County,Accommodation,2178,60539120,27796
24461,Warren County,Traveler Accommodation,1846,48861874,26469
24462,Warren County,Hotels (except Casino Hotels) and Motels,1769,47318802,26749
24463,Warren County,Other Traveler Accommodation,76,1543072,20304
24464,Warren County,Bed-and-Breakfast Inns,24,452092,18837
24465,Warren County,All Other Traveler Accommodation,53,1090980,20585
24466,Warren County,RV Parks and Recreational Camps,332,11677246,35172
24467,Warren County,RV Parks and Campgrounds,90,2902414,32249
24468,Warren County,Recreational and Vacation Camps,243,8774832,36110
24469,Warren County,Food Services and Drinking Places,3449,72985409,21161
24470,Warren County,Special Food Services,90,2238680,24874
24471,Warren County,Food Service Contractors,83,2157157,25990
24472,Warren County,Drinking Places (Alcoholic Beverages),96,1868578,19464
24473,Warren County,Restaurants and Other Eating Places,3263,68878151,21109
24474,Warren County,Restaurants,3263,68878151,21109
24475,Warren County,Full-service restaurants,2230,49777506,22322
24476,Warren County,Limited-service restaurants,806,14711826,18253
24477,Warren County,Snack and nonalcoholic beverage bars,204,3750747,18386
24478,Warren County,"Other Services, Ex. Public Admin",1444,36210994,25077
24479,Warren County,Repair and Maintenance,209,7817914,37406
24480,Warren County,Automotive Repair and Maintenance,186,6992882,37596
24481,Warren County,Automotive Mechanical Repair/Maintenance,85,2992241,35203
24482,Warren County,General Automotive Repair,66,2336305,35399
24483,Warren County,"Automotive Body, Interior & Glass Repair",63,2911840,46220
24484,Warren County,Automotive Body and Interior Repair,56,2495744,44567
24485,Warren County,Other Automotive Repair and Maintenance,38,1088801,28653
24486,Warren County,Car Washes,23,623380,27103
24487,Warren County,Household Goods Repair and Maintenance,21,724891,34519
24488,Warren County,Other Household Goods Repair/Maintenance,15,588881,39259
24489,Warren County,Personal and Laundry Services,325,7341115,22588
24490,Warren County,Personal Care Services,198,4039561,20402
24491,Warren County,"Hair, Nail, and Skin Care Services",154,3194156,20741
24492,Warren County,Beauty Salons,102,2171060,21285
24493,Warren County,Nail Salons,52,1023096,19675
24494,Warren County,Other Personal Care Services,44,845405,19214
24495,Warren County,Death Care Services,23,657357,28581
24496,Warren County,Funeral Homes and Funeral Services,22,638419,29019
24497,Warren County,Drycleaning and Laundry Services,77,1959687,25450
24498,Warren County,Coin-Operated Laundries and Drycleaners,14,182815,13058
24499,Warren County,Drycleaning and Laundry Services,63,1776872,28204
24500,Warren County,Other Personal Services,29,684510,23604
24501,Warren County,Pet Care (except Veterinary) Services,27,671586,24874
24502,Warren County,Membership Organizations & Associations,852,19644759,23057
24503,Warren County,Grantmaking and Giving Services,20,817590,40880
24504,Warren County,Social Advocacy Organizations,34,2041786,60053
24505,Warren County,Environment & Conservation Organizations,32,1953428,61045
24506,Warren County,Professional and Similar Organizations,44,1474832,33519
24507,Warren County,Business Associations,21,889614,42363
24508,Warren County,Labor Unions & Other Labor Organizations,13,383005,29462
24509,Warren County,Private Households,58,1407206,24262
24510,Washington County,"Agriculture, Forestry, Fishing and Hunting",357,11208949,31398
24511,Washington County,Crop Production,90,2258890,25099
24512,Washington County,Greenhouse and Nursery Production,34,977070,28737
24513,Washington County,Other Crop Farming,16,296378,18524
24514,Washington County,All Other Crop Farming,16,296378,18524
24515,Washington County,All Other Miscellaneous Crop Farming,16,296378,18524
24516,Washington County,Animal Production,239,8312815,34782
24517,Washington County,Cattle Ranching and Farming,238,8294315,34850
24518,Washington County,Dairy Cattle and Milk Production,220,7597882,34536
24519,Washington County,Forestry and Logging,4,102776,25694
24520,Washington County,Logging,4,102776,25694
24521,Washington County,Agriculture & Forestry Support Activity,19,434000,22842
24522,Washington County,Support Activities for Animal Production,16,346582,21661
24523,Washington County,Mining,113,4306505,38111
24524,Washington County,Mining (except Oil and Gas),113,4306505,38111
24525,Washington County,Nonmetallic Mineral Mining and Quarrying,113,4306505,38111
24526,Washington County,Stone Mining and Quarrying,111,4150445,37391
24527,Washington County,Dimension Stone Mining and Quarrying,104,3752833,36085
24528,Washington County,Construction,760,39565752,52060
24529,Washington County,Construction of Buildings,173,7399966,42774
24530,Washington County,Residential Building Construction,127,4969505,39130
24531,Washington County,New Single-Family Housing Construction,61,2335192,38282
24532,Washington County,Residential Remodelers,66,2629052,39834
24533,Washington County,Nonresidential Building Construction,46,2430461,52836
24534,Washington County,Commercial Building Construction,46,2430461,52836
24535,Washington County,Heavy and Civil Engineering Construction,36,2848944,79137
24536,Washington County,Utility System Construction,16,831827,51989
24537,Washington County,Water and Sewer System Construction,16,831827,51989
24538,Washington County,Specialty Trade Contractors,552,29316842,53110
24539,Washington County,Building Foundation/Exterior Contractors,120,5371581,44763
24540,Washington County,Masonry Contractors,47,1656473,35244
24541,Washington County,Residential Masonry Contractors,37,1234854,33374
24542,Washington County,Roofing Contractors,65,3360150,51695
24543,Washington County,Residential Roofing Contractors,9,232334,25815
24544,Washington County,Building Equipment Contractors,237,14588833,61556
24545,Washington County,Electrical Contractors,79,4395581,55640
24546,Washington County,Residential Electrical Contractors,32,1444485,45140
24547,Washington County,Plumbing and HVAC Contractors,71,4001416,56358
24548,Washington County,Residential Plumbing/HVAC Contractors,23,843362,36668
24549,Washington County,Building Finishing Contractors,53,1829714,34523
24550,Washington County,Drywall and Insulation Contractors,7,196962,28137
24551,Washington County,Flooring Contractors,11,330256,30023
24552,Washington County,Residential Flooring Contractors,11,330256,30023
24553,Washington County,Finish Carpentry Contractors,14,334439,23889
24554,Washington County,Residential Finish Carpentry Contractors,14,334439,23889
24555,Washington County,Other Specialty Trade Contractors,142,7526714,53005
24556,Washington County,Site Preparation Contractors,83,4030543,48561
24557,Washington County,Residential Site Preparation Contractors,21,602060,28670
24558,Washington County,Nonresidential Site Preparation Contrs,63,3428483,54420
24559,Washington County,All Other Specialty Trade Contractors,58,3496171,60279
24560,Washington County,All Other Residential Trade Contractors,12,485596,40466
24561,Washington County,NAICS 31-33: Manufacturing,2637,159852292,60619
24562,Washington County,Food Manufacturing,91,3594088,39495
24563,Washington County,Beverage & Tobacco Product Manufacturing,56,1509047,26947
24564,Washington County,Beverage Manufacturing,56,1509047,26947
24565,Washington County,Breweries,16,231371,14461
24566,Washington County,Wood Product Manufacturing,164,6085121,37104
24567,Washington County,Other Wood Product Manufacturing,51,2040685,40013
24568,Washington County,Paper Manufacturing,729,55120752,75611
24569,Washington County,"Pulp, Paper, and Paperboard Mills",624,50689199,81233
24570,Washington County,Paper Mills,624,50689199,81233
24571,Washington County,Paper (except Newsprint) Mills,624,50689199,81233
24572,Washington County,Printing and Related Support Activities,62,2044732,32980
24573,Washington County,Printing,62,2044732,32980
24574,Washington County,Chemical Manufacturing,38,2186597,57542
24575,Washington County,Nonmetallic Mineral Product Mfg,413,23512739,56932
24576,Washington County,Other Nonmetallic Mineral Products,157,5060852,32235
24577,Washington County,All Other Nonmetallic Mineral Products,157,5060852,32235
24578,Washington County,Cut Stone & Stone Product Manufacturing,156,5039093,32302
24579,Washington County,Fabricated Metal Product Manufacturing,282,15157699,53751
24580,Washington County,Machine Shops and Threaded Products,246,13568416,55156
24581,Washington County,Machine Shops,245,13504416,55120
24582,Washington County,Machinery Manufacturing,129,10070923,78069
24583,Washington County,Miscellaneous Manufacturing,356,22847487,64178
24584,Washington County,Other Miscellaneous Manufacturing,356,22847487,64178
24585,Washington County,All Other Miscellaneous Manufacturing,327,21774458,66589
24586,Washington County,Wholesale Trade,311,17476540,56195
24587,Washington County,"Merchant Wholesalers, Durable Goods",188,12699061,67548
24588,Washington County,Machinery & Supply Merchant Wholesalers,136,8430270,61987
24589,Washington County,Farm & Garden Equip Merchant Wholesalers,41,2680269,65372
24590,Washington County,Misc Durable Goods Merchant Wholesalers,5,180282,36056
24591,Washington County,All Other Durable Goods Merchant Whsle,5,180282,36056
24592,Washington County,"Merchant Wholesalers, Nondurable Goods",111,4248486,38275
24593,Washington County,Grocery Product Merchant Wholesalers,44,1765073,40115
24594,Washington County,Chemical Merchant Wholesalers,18,560852,31158
24595,Washington County,Misc Nondurable Goods Merchant Whsle,41,1648976,40219
24596,Washington County,Electronic Markets and Agents/Brokers,12,528993,44083
24597,Washington County,Wholesale Trade Agents and Brokers,12,528993,44083
24598,Washington County,NAICS 44-45: Retail Trade,1928,57952863,30059
24599,Washington County,Motor Vehicle and Parts Dealers,329,15219068,46259
24600,Washington County,Automobile Dealers,180,10025002,55694
24601,Washington County,New Car Dealers,111,6242993,56243
24602,Washington County,Used Car Dealers,68,3782009,55618
24603,Washington County,Other Motor Vehicle Dealers,39,1752043,44924
24604,Washington County,"Motorcycle, Boat & Other Vehicle Dealers",39,1752043,44924
24605,Washington County,"Auto Parts, Accessories, and Tire Stores",110,3442023,31291
24606,Washington County,Automotive Parts and Accessories Stores,85,2201576,25901
24607,Washington County,Building Material & Garden Supply Stores,207,6918139,33421
24608,Washington County,Building Material and Supplies Dealers,76,2228174,29318
24609,Washington County,Home Centers,31,1278662,41247
24610,Washington County,Hardware Stores,35,726945,20770
24611,Washington County,Lawn & Garden Equipment/Supplies Stores,131,4689965,35801
24612,Washington County,Outdoor Power Equipment Stores,78,3376759,43292
24613,Washington County,"Nursery, Garden & Farm Supply Stores",53,1313206,24777
24614,Washington County,Food and Beverage Stores,560,12303235,21970
24615,Washington County,Grocery Stores,529,11524749,21786
24616,Washington County,Supermarkets and Other Grocery Stores,495,10979405,22181
24617,Washington County,Convenience Stores,34,545344,16040
24618,Washington County,Specialty Food Stores,13,215187,16553
24619,Washington County,"Beer, Wine, and Liquor Stores",18,563299,31294
24620,Washington County,Health and Personal Care Stores,182,6401681,35174
24621,Washington County,Pharmacies and Drug Stores,182,6401681,35174
24622,Washington County,Gasoline Stations,261,6288092,24092
24623,Washington County,Gasoline Stations w/ Convenience Stores,261,6288092,24092
24624,Washington County,Sporting Goods/Hobby/Book/Music Stores,15,201127,13408
24625,Washington County,Sporting Goods/Musical Instrument Stores,9,143630,15959
24626,Washington County,General Merchandise Stores,150,2694496,17963
24627,Washington County,General Merchandise Stores,117,2174649,18587
24628,Washington County,All Other General Merchandise Stores,117,2174649,18587
24629,Washington County,Miscellaneous Store Retailers,50,1382710,27654
24630,Washington County,Florists,5,52483,10497
24631,Washington County,Used Merchandise Stores,14,200832,14345
24632,Washington County,Other Miscellaneous Store Retailers,29,1081638,37298
24633,Washington County,Nonstore Retailers,126,4941965,39222
24634,Washington County,Electronic Shopping & Mail-Order Houses,20,603655,30183
24635,Washington County,Electronic Shopping and Mail-Order Houses,20,603655,30183
24636,Washington County,Direct Selling Establishments,103,4321310,41954
24637,Washington County,Fuel Dealers,92,4061049,44142
24638,Washington County,Fuel dealers,92,4061049,44142
24639,Washington County,NAICS 48-49: Transportation and Warehousing,207,7323164,35378
24640,Washington County,Truck Transportation,103,4890162,47477
24641,Washington County,General Freight Trucking,55,2389900,43453
24642,Washington County,"General Freight Trucking, Local",39,1774141,45491
24643,Washington County,"General Freight Trucking, Long-Distance",16,615759,38485
24644,Washington County,"General Freight Trucking, Long-Dist TL",8,273513,34189
